Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
118	-14913.8125	38999.99	72722.52	-60093.09	800.0	-654.1537	780.41205	1046.693	-1062.2506	952000	6.8545343e-09	64931496.0	-0.021917487	-1932876.0	1.829166	0.014547774	0.164125	11.0	1144.6049275398254
119	-3272.346	32590.861	48854.996	-66440.59	800.0	-450.53375	893.22815	1054.3059	-1069.9393	960000	-3.2812355e-08	55448656.0	-0.037053544	-1838524.0	1.7995944	0.01518258	0.21225	29.0	1153.1930105686188
120	-17821.969	37039.65	29327.334	-99912.23	800.0	-198.61906	969.1549	1059.3259	-1074.967	968000	2.4527312e-08	67304920.0	-0.04548625	-2629244.0	1.7223905	0.015092506	0.248875	58.0	1163.3154203891754
121	-18927.941	30510.234	11460.849	-82534.77	800.0	-482.85	889.52765	1067.1665	-1082.8726	976000	1.1742115e-08	77782840.0	-0.04719569	-1223656.0	1.7619873	0.013990588	0.277125	79.0	1173.3221244812012
122	-32534.738	44075.902	34262.08	-116151.26	800.0	-388.70752	936.46533	1075.2983	-1091.1045	984000	1.7940998e-08	83443530.0	-0.017272651	-3120952.0	1.7262334	0.015491778	0.143625	8.0	1181.4183814525604
123	-17474.926	41486.06	49481.086	-78643.0	800.0	-762.2109	718.7618	1084.082	-1100.0347	992000	-2.0951033e-08	75347510.0	-0.019973658	-1228848.0	1.7397422	0.015468699	0.22275	12.0	1189.7364432811737
124	-33218.016	52630.004	37025.438	-167985.97	800.0	-653.8389	834.8469	1091.2462	-1107.2792	1000000	-4.5895576e-09	123827520.0	-0.023408076	-1903128.0	1.7189622	0.015523005	0.208	14.0	1198.0838742256165
125	7425.8115	22614.088	43175.93	-49906.445	800.0	-519.588	924.6406	1101.6107	-1117.8016	1008000	2.4020672e-08	34091940.0	-0.021058405	-3702140.0	1.7697005	0.015433678	0.196	11.0	1206.4707005023956
126	-13175.347	21392.281	12903.779	-44169.938	800.0	118.39011	1006.7115	1106.1183	-1122.2748	1016000	1.1086464e-08	58392640.0	-0.021363609	-3752348.0	1.7493993	0.017460145	0.22375	11.0	1214.363745689392
127	-24985.643	49197.53	27253.871	-117066.625	800.0	-379.51633	970.92645	1113.3915	-1129.6095	1024000	2.3543835e-08	75588056.0	-0.02587453	-2088616.0	1.7378883	0.015663283	0.190625	15.0	1222.4049422740936
128	-18003.15	46280.145	49140.992	-105996.04	800.0	-630.88525	860.58856	1121.909	-1138.242	1032000	-8.657574e-09	101109180.0	-0.02588914	-1840888.0	1.7273946	0.015113691	0.1845	17.0	1230.6858377456665
129	-12589.748	30473.012	30772.7	-68375.266	800.0	-340.45682	1003.8008	1130.7203	-1147.1595	1040000	4.738569e-09	82519410.0	-0.028587366	-2668824.0	1.7131194	0.015527974	0.19175	17.0	1239.069929599762
130	-23043.873	37916.336	18553.963	-125331.74	800.0	-180.91899	1049.5865	1141.3693	-1157.8966	1048000	8.508563e-09	109286080.0	-0.023549449	-3213528.0	1.7593842	0.01610267	0.1905	11.0	1247.650367975235
131	7742.961	22291.096	30770.957	-46306.938	800.0	-245.01018	1031.7815	1152.4645	-1169.1234	1056000	-1.8417834e-08	43214490.0	-0.01955021	-2026900.0	1.7323394	0.01692801	0.194625	11.0	1256.027951002121
132	6134.331	41668.703	74919.26	-51459.617	800.0	57.30291	1073.6802	1158.6556	-1175.291	1064000	-1.4305115e-09	96097370.0	-0.01790045	-4022168.0	1.7288829	0.017687988	0.211125	7.0	1264.0134634971619
133	-25835.271	53281.668	36025.68	-118927.38	800.0	330.05713	1018.3135	1169.7211	-1186.3488	1072000	-1.3411046e-09	110173910.0	-0.012005124	-5920944.0	1.6809177	0.01523637	0.181625	6.0	1272.257916212082
134	-14298.169	53666.605	30043.746	-151798.05	800.0	-418.98724	1043.1184	1180.3567	-1197.1489	1080000	-1.704693e-08	89947460.0	-0.026986282	-2243792.0	1.7175885	0.015877659	0.218	17.0	1280.6882417201996
135	8988.297	37754.535	78646.14	-68204.36	800.0	-151.71533	1103.4225	1189.1998	-1206.1075	1088000	-8.702278e-09	80988616.0	-0.021567525	-2238216.0	1.678894	0.014520462	0.206875	11.0	1288.8957688808441
136	-33398.15	34876.617	21895.197	-95091.9	800.0	40.41045	1117.1217	1198.9734	-1215.8602	1096000	-3.182888e-08	121161944.0	-0.046199907	-4394424.0	1.6805434	0.013398052	0.2495	79.0	1299.1629433631897
137	-17433.184	42138.227	51606.113	-123543.34	800.0	-311.8094	1066.2161	1210.0812	-1227.1718	1104000	-2.4318695e-08	105528900.0	-0.03928051	-2016440.0	1.6841745	0.015503982	0.209125	36.0	1308.0286316871643
138	-49759.65	70395.7	37586.266	-157315.48	800.0	-435.6472	1046.3718	1221.7338	-1238.9742	1112000	-2.5734305e-08	175312100.0	-0.029615114	-4433632.0	1.7125487	0.014675376	0.189	20.0	1316.6521215438843
139	-36134.55	48765.86	19648.62	-113933.26	800.0	-533.9185	1047.0531	1237.8574	-1255.3939	1120000	-1.898408e-08	164067780.0	-0.03143683	-2664048.0	1.6655306	0.015645524	0.21075	22.0	1325.0093712806702
140	-30310.604	33477.582	7015.554	-86484.016	800.0	-506.00162	1070.7865	1253.1196	-1270.8882	1128000	1.8164515e-08	100789500.0	-0.034358807	-1744128.0	1.7129123	0.014855709	0.19425	26.0	1333.9833781719208
141	-11622.698	25196.844	29549.197	-58191.992	800.0	-623.5495	1036.169	1264.8363	-1282.7887	1136000	-3.197789e-08	112480630.0	-0.023749944	-2729912.0	1.6669302	0.016141644	0.168375	13.0	1342.0971598625183
142	-21880.057	51343.074	37365.297	-133327.89	800.0	-215.1397	1171.3009	1274.9731	-1293.0183	1144000	1.5944243e-09	136176960.0	-0.00804854	-2162280.0	1.6840837	0.0070357905	0.077	2.0	1349.7648558616638
143	-4667.1523	31109.346	41858.293	-53093.2	800.0	-380.36377	1152.3053	1285.9784	-1304.1698	1152000	-3.039837e-08	59802348.0	-0.020648642	-3145360.0	1.6497942	0.014322495	0.176875	11.0	1357.8529660701752
144	-7633.5938	39296.39	50044.727	-70620.164	800.0	99.93664	1200.9814	1292.4166	-1310.6492	1160000	-3.403425e-08	89836010.0	-0.030270133	-3520736.0	1.6552577	0.016159985	0.220875	20.0	1366.4121794700623
145	7745.6196	37297.91	47190.613	-54823.836	800.0	-9.109607	1197.0658	1299.5875	-1317.8864	1168000	-7.1823596e-09	62687920.0	-0.03627795	-1835900.0	1.6913532	0.015129753	0.215875	28.0	1375.0463523864746
146	2979.4797	15476.49	27239.686	-20459.826	800.0	110.83214	1164.7047	1305.3048	-1323.5966	1176000	9.536744e-10	48957050.0	-0.043793265	-1514236.0	1.6506177	0.015179027	0.243375	46.0	1384.210545539856
147	-9965.877	38797.707	26884.43	-106151.31	800.0	178.98839	1197.0477	1311.3853	-1329.6802	1184000	1.1190772e-08	119304930.0	-0.016736217	-3176040.0	1.6857307	0.016338976	0.16075	7.0	1392.1006820201874
148	-14606.636	35728.67	39574.457	-94135.664	800.0	80.47003	1180.627	1321.3342	-1339.7234	1192000	-1.4126301e-08	75343576.0	-0.03148175	-3807008.0	1.6802146	0.01533807	0.206125	25.0	1400.6174845695496
149	15836.078	19340.027	50706.844	-25185.684	800.0	-299.0135	1172.218	1330.4731	-1348.9751	1200000	-1.5616417e-08	50625100.0	-0.030799953	-3529144.0	1.64272	0.015348175	0.20625	21.0	1409.197346687317
150	-17574.48	34050.195	41202.227	-66548.14	800.0	-51.39656	1222.3356	1337.5696	-1356.008	1208000	1.5944243e-08	85779920.0	-0.028729754	-2189424.0	1.6350757	0.016531793	0.21575	16.0	1417.8531987667084
151	16319.388	30375.707	47888.473	-63397.992	800.0	-212.7696	1210.1316	1346.6809	-1365.2339	1216000	-3.2901763e-08	56576076.0	-0.007230719	-3568292.0	1.6021596	0.009472365	0.113125	2.0	1425.705070257187
152	-12475.658	53039.414	32016.164	-146486.33	800.0	239.38731	1199.3397	1354.5233	-1373.0245	1224000	3.7670137e-08	101822260.0	-0.023054851	-3958704.0	1.6316113	0.01617589	0.212625	14.0	1433.8700425624847
153	-8914.633	25123.736	27401.87	-71589.125	800.0	-156.52762	1246.8331	1362.901	-1381.4935	1232000	-2.324581e-08	61748296.0	-0.030800547	-1786504.0	1.629258	0.015047108	0.20575	20.0	1442.2851662635803
154	-6312.72	40303.426	43445.742	-106989.445	800.0	2.3205645	1251.1241	1370.6462	-1389.3289	1240000	6.496906e-09	108083960.0	-0.025218172	-3371384.0	1.6526093	0.016880682	0.225125	13.0	1450.5924410820007
155	4196.161	50684.785	44416.16	-140384.98	800.0	-162.51218	1277.2748	1379.9746	-1398.7417	1248000	-1.1920929e-08	82102220.0	-0.035593327	-2433440.0	1.6368524	0.015120958	0.23225	26.0	1459.4900794029236
156	4547.1274	33874.957	59694.734	-59001.902	800.0	254.71149	1229.7513	1390.096	-1408.875	1256000	1.4364719e-08	62032052.0	-0.051027022	-4555012.0	1.6191849	0.014891697	0.278	68.0	1469.4011507034302
157	27243.994	24605.67	82897.914	5001.434	800.0	132.8969	1284.2727	1398.2389	-1417.0232	1264000	-5.5551528e-08	54825196.0	-0.038144436	-3120680.0	1.5750694	0.015718997	0.22525	27.0	1478.2151367664337
158	-26200.621	62148.074	53185.047	-143103.5	800.0	456.98322	1204.3694	1407.791	-1426.398	1272000	-3.655255e-08	120000056.0	-0.026502458	-8904088.0	1.5704978	0.017758794	0.20975	15.0	1486.3525500297546
159	9192.576	41291.184	63402.914	-93328.57	800.0	-118.261986	1302.211	1420.6775	-1439.4817	1280000	-5.349517e-09	84423860.0	-0.030339267	-3495368.0	1.5518994	0.015709016	0.221125	27.0	1494.845766544342
160	-17599.78	64214.496	50026.766	-185189.16	800.0	241.43047	1300.1771	1429.8002	-1448.588	1288000	5.7518483e-09	137966880.0	-0.0495069	-6265264.0	1.546694	0.014724483	0.256125	61.0	1505.0477437973022
161	14260.505	40033.87	82112.945	-61073.246	800.0	-148.64	1321.8083	1440.6552	-1459.6161	1296000	-1.8149615e-08	79866890.0	-0.027204188	-2740264.0	1.5515991	0.01641647	0.2065	16.0	1513.4856388568878
162	-15283.053	35232.62	31601.266	-89574.555	800.0	166.95152	1304.3418	1451.9224	-1470.8699	1304000	5.3197144e-09	77821580.0	-0.030419525	-2435736.0	1.5507671	0.013946872	0.19725	19.0	1521.7345216274261
163	-14036.795	28115.668	25905.291	-69934.33	800.0	-186.25894	1310.112	1462.493	-1481.5817	1312000	1.013279e-09	60862612.0	-0.049531266	-3917504.0	1.5397611	0.014345387	0.275375	79.0	1531.806051492691
164	-13818.325	43114.508	49276.98	-112185.5	800.0	-406.3815	1318.7155	1469.2487	-1488.4471	1320000	-2.05338e-08	91381160.0	-0.03039292	-4066288.0	1.5030608	0.01521001	0.211375	18.0	1540.1247277259827
165	-3264.7349	21038.49	33845.758	-40132.305	800.0	-329.57516	1332.7134	1478.5516	-1497.8866	1328000	-5.543232e-09	54950184.0	-0.027694432	-2314924.0	1.5443099	0.013765779	0.19125	19.0	1548.269232749939
166	8078.8423	23488.145	46999.58	-22938.861	800.0	-185.01422	1355.2423	1486.2828	-1505.6654	1336000	1.7881394e-08	55552724.0	-0.024276413	-2806788.0	1.5132316	0.016026495	0.187375	12.0	1556.4062502384186
167	1303.2115	25303.145	51936.77	-39813.203	800.0	543.7935	1249.5524	1494.8533	-1514.2073	1344000	3.1888487e-08	80051910.0	-0.029080046	-4991600.0	1.5177829	0.015863083	0.221	18.0	1564.4994814395905
168	-17420.223	30712.152	51058.355	-48630.65	800.0	-80.59456	1344.5737	1504.0457	-1523.4302	1352000	2.914667e-08	77396660.0	-0.028597923	-4965960.0	1.5242498	0.016024036	0.234	16.0	1572.6817376613617
169	18214.451	22817.498	57727.285	-31961.12	800.0	-364.7488	1326.3011	1514.6057	-1534.1602	1360000	-2.4735927e-09	56086452.0	-0.017182425	-4519956.0	1.5087923	0.015142617	0.1705	7.0	1580.6161398887634
170	18311.66	25069.85	56124.5	-43785.69	800.0	246.69398	1345.5371	1522.5894	-1542.0591	1368000	-1.0311603e-08	46242656.0	-0.01982642	-1856408.0	1.5158472	0.013581333	0.191125	10.0	1589.3950502872467
171	-13240.653	49682.92	43144.105	-143556.97	800.0	320.7111	1363.0066	1530.3966	-1549.7518	1376000	2.4169683e-08	92421200.0	-0.013414621	-2626336.0	1.5157282	0.01164526	0.12225	6.0	1597.3732986450195
172	7585.302	29314.672	73694.445	-30999.604	800.0	314.99182	1345.1096	1541.5917	-1561.0925	1384000	4.708767e-09	49934460.0	-0.03303001	-3182316.0	1.4972073	0.015676674	0.2	27.0	1606.2026987075806
173	-2789.8765	46253.562	51346.688	-96718.336	800.0	252.44456	1384.9357	1549.4397	-1568.9451	1392000	3.2812355e-08	144048260.0	-0.047589056	-3912368.0	1.5121831	0.013811641	0.272125	79.0	1616.3469097614288
174	-6583.7	48039.89	70824.6	-113116.12	800.0	188.26857	1406.043	1563.5283	-1583.1149	1400000	9.9241735e-09	92619470.0	-0.027075617	-4246488.0	1.5150161	0.016593747	0.192875	15.0	1624.509625196457
175	14360.557	31275.3	44180.8	-46267.52	800.0	27.58706	1443.4539	1574.0411	-1593.7616	1408000	-7.212162e-09	77804350.0	-0.04211085	-4192408.0	1.5291151	0.014894853	0.244875	41.0	1633.450513601303
176	-17766.791	43994.48	35620.26	-109643.76	800.0	414.60883	1439.9028	1584.0876	-1603.7576	1416000	-3.4570693e-09	138456110.0	-0.020345982	-4492824.0	1.5203426	0.014493301	0.148	8.0	1641.6308073997498
177	12980.797	36157.0	61476.02	-70506.35	800.0	69.92373	1462.7921	1597.5265	-1617.4279	1424000	7.629395e-09	73126750.0	-0.023110723	-5825000.0	1.5192895	0.013045234	0.17375	13.0	1649.4664022922516
178	-14938.516	30649.266	34734.64	-65090.844	800.0	432.41782	1433.5974	1607.4055	-1627.2589	1432000	2.0444393e-08	93258270.0	-0.048270576	-4508040.0	1.4936966	0.014900097	0.253375	56.0	1658.8888022899628
179	13301.08	29536.479	61975.848	-38985.207	800.0	-131.12047	1485.6288	1618.4099	-1638.4353	1440000	3.218651e-08	64790424.0	-0.021175686	-3487692.0	1.4753431	0.018708669	0.2155	10.0	1667.0922276973724
180	12932.387	37362.145	63603.637	-78262.65	800.0	158.21385	1492.5431	1627.1306	-1647.1189	1448000	4.172325e-09	82470820.0	-0.017519	-3317632.0	1.4766388	0.01504371	0.167	7.0	1675.7365982532501
181	7296.542	24684.81	56726.848	-29900.092	800.0	548.59186	1420.357	1638.5798	-1658.4973	1456000	-6.0200693e-09	52965052.0	-0.030625837	-3633044.0	1.4887791	0.016870202	0.231125	18.0	1684.082525253296
182	2503.5706	31386.236	55786.168	-51188.945	800.0	225.20935	1509.4354	1646.3401	-1666.2258	1464000	-7.629395e-09	70782376.0	-0.025850087	-2516400.0	1.4829141	0.017271623	0.230625	16.0	1692.2348802089691
183	6384.4653	20552.744	42326.2	-18013.172	800.0	-6.440211	1535.8351	1654.5828	-1674.4902	1472000	-1.6510487e-08	65164484.0	-0.038842436	-2342508.0	1.4716874	0.0148117235	0.229875	29.0	1700.8325579166412
184	14423.881	24682.316	52278.67	-29908.629	800.0	310.47314	1483.5428	1663.4205	-1683.3055	1480000	-2.3394824e-09	62327356.0	-0.047150563	-2787876.0	1.4803947	0.014976731	0.24725	50.0	1710.2115733623505
185	22786.59	13590.856	45098.246	3410.9897	800.0	322.71906	1493.9454	1672.7732	-1692.5637	1488000	-1.1242926e-08	51670188.0	-0.010133785	-2678168.0	1.4492043	0.011392086	0.10475	3.0	1717.9246926307678
186	5641.2803	33059.777	56827.35	-53664.664	800.0	358.85764	1531.368	1682.9437	-1702.5706	1496000	4.4599176e-08	68226540.0	-0.0511881	-2405860.0	1.4327004	0.014599108	0.27375	65.0	1727.511637210846
187	12167.243	39254.27	63574.867	-55923.574	800.0	244.59134	1528.2615	1691.7134	-1711.313	1504000	-2.4527312e-08	75214100.0	-0.024667097	-3466840.0	1.3890588	0.015202824	0.1975	14.0	1735.693149805069
188	12939.561	28077.66	83847.45	-20958.617	800.0	632.4007	1432.4464	1701.7903	-1721.3373	1512000	-2.9802324e-11	58335170.0	-0.034273867	-4601144.0	1.4011347	0.015255695	0.217	22.0	1744.5003151893616
189	24527.05	31185.477	74894.07	-31695.463	800.0	320.3118	1509.9088	1710.3827	-1729.8707	1520000	-1.192093e-10	70626720.0	-0.007898671	-5538972.0	1.3711443	0.008789661	0.134375	2.0	1752.541562795639
190	1176.8601	51492.54	61205.492	-94225.6	800.0	887.12915	1279.2428	1719.7568	-1739.0114	1528000	2.9802322e-08	97036340.0	-0.02191365	-8610952.0	1.3878796	0.014635801	0.195625	11.0	1761.244701385498
191	3740.3547	51137.098	94584.99	-71929.836	800.0	349.7899	1536.8278	1730.8936	-1750.223	1536000	2.9206275e-09	92892250.0	-0.027657047	-4365240.0	1.3918308	0.015908241	0.2095	15.0	1769.3064005374908
192	18667.205	47282.645	80609.07	-50796.707	800.0	716.4761	1420.8087	1744.4178	-1763.8234	1544000	-9.3877315e-09	93739640.0	-0.028088244	-5337344.0	1.3541019	0.015847236	0.21225	17.0	1777.4655499458313
193	13230.303	28844.973	67069.29	-27395.0	800.0	478.08298	1513.7317	1756.564	-1775.8687	1552000	-2.2649764e-09	41887556.0	-0.02588706	-2982652.0	1.3700815	0.014180384	0.19825	15.0	1785.7842988967896
194	8547.239	24374.826	37302.383	-38719.23	800.0	442.20505	1544.0286	1764.1932	-1783.3947	1560000	-1.0490417e-08	76819790.0	-0.0452199	-4791560.0	1.413661	0.014639191	0.26125	51.0	1795.0938539505005
195	5634.257	31371.79	75622.67	-40224.258	800.0	581.3966	1538.5364	1773.3522	-1792.5249	1568000	2.18153e-08	78925100.0	-0.04629398	-3917792.0	1.3679478	0.015363867	0.25925	39.0	1804.1432995796204
196	-48813.82	69076.43	40786.906	-160635.03	800.0	-61.488533	1660.7573	1784.1738	-1803.3555	1576000	1.8894672e-08	206527140.0	-0.03092091	-14662736.0	1.3491162	0.016005117	0.226875	19.0	1812.6699125766754
197	30228.51	25775.184	77622.984	-18607.145	800.0	90.95673	1664.8431	1800.1937	-1819.8883	1584000	8.225441e-09	63718956.0	-0.009341103	-6407168.0	1.3410754	0.007557546	0.0895	2.0	1820.3589951992035
198	4182.317	33237.496	51502.0	-75723.41	800.0	566.4655	1612.3007	1811.0957	-1830.6636	1592000	-8.374452e-09	55836524.0	-0.018442245	-3482776.0	1.3497596	0.016864726	0.175125	10.0	1828.4893052577972
199	-5965.0703	41506.855	38730.47	-85397.18	800.0	724.74133	1574.3009	1819.9862	-1839.5361	1600000	-2.384186e-10	97683960.0	-0.0254701	-8943632.0	1.3613489	0.014651971	0.21325	14.0	1836.584035873413
200	10599.631	46949.73	57226.684	-81002.56	800.0	-63.45961	1698.9419	1830.712	-1850.3563	1608000	-3.2052398e-08	101345260.0	-0.01992214	-6867456.0	1.3213778	0.017627945	0.2125	10.0	1845.198371887207
201	-9036.329	47934.81	62600.836	-115451.39	800.0	262.55707	1706.7985	1840.5658	-1860.1869	1616000	-4.2557716e-08	133604020.0	-0.05091471	-5533928.0	1.3315867	0.014404859	0.277875	67.0	1854.9821381568909
202	28994.0	30329.555	83087.75	-18404.627	800.0	-200.8897	1718.0278	1852.3344	-1872.0543	1624000	3.4213066e-08	60927316.0	-0.022119498	-5666492.0	1.305539	0.016460236	0.18	10.0	1863.0347573757172
203	29529.895	41065.01	74848.195	-69229.39	800.0	1015.50085	1421.5322	1862.3027	-1881.8391	1632000	-1.7285346e-08	97879384.0	-0.028989164	-5289432.0	1.300914	0.015297165	0.223125	16.0	1871.4643478393555
204	2895.6997	54180.375	62944.875	-126698.08	800.0	327.0894	1706.6288	1874.6903	-1894.0275	1640000	-1.5825034e-08	124413610.0	-0.018026996	-4309888.0	1.3038251	0.016263535	0.19075	9.0	1879.443067073822
205	5765.304	30260.215	53355.156	-42768.35	800.0	693.598	1601.6531	1885.2378	-1904.5859	1648000	2.6404857e-08	109149900.0	-0.036216196	-4277480.0	1.2901744	0.016073925	0.2225	24.0	1887.949099779129
206	28167.441	31977.861	57525.11	-29827.158	800.0	791.28876	1567.6097	1896.8014	-1916.2103	1656000	-1.7747283e-08	66043330.0	-0.018441323	-3685468.0	1.2899475	0.016588274	0.184125	8.0	1895.8831169605255
207	-17492.51	72464.41	50847.727	-169331.39	800.0	704.31036	1626.8196	1905.9562	-1925.2001	1664000	-3.2663344e-08	177923860.0	-0.025116872	-7390464.0	1.3102164	0.014137397	0.206625	13.0	1904.1037123203278
208	25385.434	33654.12	64462.73	-52212.54	800.0	407.11932	1732.9271	1919.291	-1938.755	1672000	6.67572e-08	62105080.0	-0.014796619	-3187380.0	1.3069288	0.015969401	0.18175	7.0	1912.1568524837494
209	9647.357	26802.209	70753.34	-17124.734	800.0	734.23315	1641.3428	1928.258	-1947.6018	1680000	1.2427568e-08	76645176.0	-0.024893165	-4141048.0	1.3243623	0.016131002	0.236875	13.0	1920.0695395469666
210	10666.604	22482.396	49966.69	-32156.107	800.0	433.38806	1736.0474	1937.9121	-1957.2312	1688000	-8.46386e-09	61004276.0	-0.020375391	-2758984.0	1.2948366	0.01503194	0.17275	11.0	1928.9104788303375
211	-815.4655	30569.219	32746.748	-75326.66	800.0	328.80832	1766.1946	1946.8259	-1966.1243	1696000	2.7358531e-08	97453864.0	-0.0068768794	-2628136.0	1.2910151	0.011352643	0.134	2.0	1936.777575969696
212	-6598.392	52508.113	71660.95	-115704.58	800.0	272.48553	1821.5527	1956.054	-1975.414	1704000	-3.218651e-08	146842900.0	-0.017987352	-4369952.0	1.3297771	0.016292237	0.200875	8.0	1944.720085144043
213	8242.383	45338.516	64028.996	-86090.734	800.0	328.28165	1785.1025	1971.2014	-1990.6995	1712000	1.001358e-08	87860530.0	-0.029518086	-4201016.0	1.3166716	0.016022475	0.192125	17.0	1952.989837884903
214	9109.354	35170.754	53227.707	-73075.95	800.0	834.4578	1638.7666	1982.3689	-2001.8866	1720000	6.8545343e-09	95921540.0	-0.016363582	-7045056.0	1.3004719	0.011464802	0.165625	7.0	1960.9993233680725
215	36668.387	22232.666	72069.69	7519.658	800.0	172.1397	1840.604	1991.524	-2011.0316	1728000	3.3378602e-09	68067470.0	-0.018351518	-6542744.0	1.3049918	0.015994517	0.218875	7.0	1968.9140594005585
216	40538.586	38001.004	117362.4	-10836.9	800.0	946.5068	1605.4668	2001.5901	-2020.8477	1736000	2.4199485e-08	94292610.0	-0.026434155	-4109664.0	1.2775958	0.015835794	0.229875	16.0	1977.341058254242
217	15630.525	54500.69	87024.36	-67686.08	800.0	829.54315	1698.2996	2013.9308	-2032.8972	1744000	8.314848e-09	140679180.0	-0.02755632	-7233424.0	1.3025154	0.014639532	0.20925	13.0	1985.3783113956451
218	-22585.271	58843.906	54668.598	-166772.75	800.0	208.7272	1883.4836	2025.6732	-2044.5656	1752000	2.1338463e-08	124339960.0	-0.00587138	-9000120.0	1.308656	0.010156168	0.111	2.0	1993.1597411632538
219	8966.135	36092.46	87474.54	-39471.4	800.0	-212.56378	1931.1075	2034.5826	-2053.6814	1760000	9.208917e-09	88003010.0	-0.028334407	-6041872.0	1.3243686	0.01616944	0.20275	15.0	2001.3658556938171
220	13804.756	23505.26	65175.188	-20849.135	800.0	415.7594	1875.477	2042.6127	-2061.7073	1768000	5.275011e-09	67387420.0	-0.007874013	-4070608.0	1.3303144	0.011378828	0.150375	2.0	2009.6513650417328
221	9484.553	39351.86	61724.625	-56047.258	800.0	307.14316	1905.025	2049.8745	-2068.912	1776000	-5.662441e-09	118520690.0	-0.021529438	-3482664.0	1.3195835	0.01442131	0.208125	12.0	2017.7163424491882
222	8817.818	42000.5	63614.094	-67118.94	800.0	533.99634	1833.6652	2060.6733	-2079.6897	1784000	1.2695789e-08	83945170.0	-0.026279973	-4878704.0	1.313844	0.01476848	0.20725	16.0	2025.3867464065552
